age,monthly_income,collateral_value,loan_amount,state,collateral_debt,verified_restriction,dishonored_checks,expired_debts,banking_debts,commercial_debts,protests,marital_status,informed_restriction,monthly_payment,informed_purpose,auto_brand,auto_model,auto_year,pre_approved,form_completed,sent_to_analysis,channel,zip_code,gender,utm_term,education_level
52,4500.0,30000.0,12000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,1326.4,Quitar Dívidas,Fiat,Punto ESSENCE Dualogic 1.6 Flex 16V 5p,2012.0,1,1,1,search,7244XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
32,3358.0,39000.0,8000.0,SP,20000.0,0.0,0,0,0,0,0,not_informed,1.0,350.93,"pagar contas e ficar so com carro ,casa , e o emprestimo",Renault,Megane Grand Tour Dynam. Hi-Flex 1.6 16V,2012.0,1,1,0,search,1224XXXX,male,m,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
32,2500.0,38000.0,17097.26,MG,17000.0,0.0,0,0,0,0,0,not_informed,0.0,581.2,Casamento,Hyundai,HB20 Comf./C.Plus/C.Style 1.0 Flex 12V,2014.0,1,0,0,seo,3542XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
57,3400.0,39000.0,5000.0,MG,27000.0,0.0,0,0,0,0,0,not_informed,0.0,219.33,despesas pessoais,Honda,CITY Sedan EX 1.5 Flex 16V 4p Aut.,2011.0,1,0,0,remarketing,3400XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
56,2900.0,25000.0,19832.83,SC,0.0,0.0,0,0,0,0,0,not_informed,0.0,674.19,PARA SALDAR DIVIDAS,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Mec,2006.0,1,0,0,search,8807XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
38,2300.0,30000.0,9000.0,SP,9000.0,0.0,0,0,0,0,0,not_informed,0.0,338.02,quitacao do veiculo e pagar outras contas e diminuir valor de parcela,VW - VolksWagen,VOYAGE 1.0 Mi Total Flex 8V 4p,2013.0,1,0,0,seo,8555XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
18,4800.0,15000.0,13500.0,CE,0.0,0.0,0,0,0,0,0,not_informed,0.0,592.2,ESTOU PRA CASAR E PRESCISO DE DINHEIRO PARA O CASAMENTO,Peugeot,206 Presence 1.4/ 1.4 Flex 8V 3p,2006.0,1,0,0,seo,6044XXXX,male,,not_informed
58,2200.0,15000.0,13500.0,SP,780.0,0.0,0,0,0,0,0,not_informed,0.0,592.2,Problemas particulares,GM - Chevrolet,Corsa Sed. Premium 1.4 8V ECONOFLEX 4p,2011.0,1,0,0,search,4177XXXX,male,m,not_informed
31,3400.0,31000.0,8000.0,PR,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,271.95,Compra de bens para o veículo,Peugeot,208 Active/Active Pack 1.5 Flex 8V 5p,2014.0,1,0,1,search,8251XXXX,male,m,not_informed
27,5000.0,36000.0,10000.0,GO,0.0,0.0,0,0,0,0,0,not_informed,0.0,987.9,Pagar dividas,BMW,118iA/ Urban/Sport 1.6 TB 16V 170cv 5p,2014.0,1,1,0,search,7288XXXX,female,,not_informed
32,2000.0,27000.0,13677.81,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,600.0,"Preciso do empréstimo para quitar dívidas que estão acumuladas, mas me interessei na proposta de 90% do valor do veículo com até 60 meses pra pagar. Um valor menor do que 20 mil não me ajuda.",Citroën,C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p,2012.0,1,1,0,search,1333XXXX,female,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
49,4000.0,19000.0,12000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,407.92,saldardividas,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2010.0,1,0,1,display,9170XXXX,male,c,4ª série completa do ensino fundamental (antigo 1º grau ou primário).
32,3000.0,13000.0,11700.0,SP,6.0,0.0,0,0,0,0,0,not_informed,0.0,670.0,Para dar o dinheiro de entrada em uma casa.,Fiat,Palio 1.0/ Trofeo 1.0 Fire/ Fire Flex 2p,2005.0,1,0,0,affiliates,1807XXXX,,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
50,2000.0,15000.0,13500.0,SP,0.0,0.0,0,0,0,0,0,not_informed,1.0,458.91,"pagar contas, arrumar minha casa",Ford,KA 1.0 TECNO 8V Flex 3p,2010.0,1,0,0,direct,1290XXXX,female,,Educação superior incompleta.
33,2500.0,8000.0,7200.0,PR,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,244.75,envestimento em casa,VW - VolksWagen,Gol 1000 (modelo antigo),1996.0,1,1,0,display,8775XXXX,male,m,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
36,2000.0,10000.0,9000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,394.8,pra mim comprar o carro,Fiat,Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 4p,2008.0,1,0,0,display,3792XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
55,10000.0,33000.0,10000.0,SP,20000.0,0.0,0,0,0,0,0,not_informed,0.0,572.81,Diversos,Fiat,Palio Weekend Adventure LOCKER 1.8 Flex,2010.0,1,0,0,remarketing,6436XXXX,male,c,Educação superior completa
43,3000.0,31000.0,5000.0,SP,8500.0,0.0,0,0,0,0,0,not_informed,0.0,344.33,pagar contas,GM - Chevrolet,Vectra GT 2.0 MPFI 8V FlexPower Mec.,2010.0,1,0,0,referral,1734XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
44,6000.0,14500.0,10000.0,DF,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,375.58,capital giro,Peugeot,206 Sensation 1.4 Flex 8V 5p,2007.0,1,1,1,search,7325XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
33,6500.0,20000.0,10000.0,ES,2000.0,1.0,0,0,0,1,0,not_informed,1.0,987.9,limpa meu nome,Fiat,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p,2011.0,1,1,0,search,2918XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
22,3000.0,13700.0,12330.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,419.14,estudo,GM - Chevrolet,Celta Life 1.0 MPFI VHC 8V 3p,2006.0,1,1,0,search,4929XXXX,female,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
30,4000.0,15000.0,13500.0,SP,0.0,1.0,0,0,0,1,0,not_informed,0.0,592.2,Comprar um utilitario,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2008.0,1,0,0,search,6784XXXX,male,m,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
57,8900.0,22000.0,19000.0,MA,0.0,0.0,1,0,1,0,0,not_informed,1.0,791.67,Zerar dividas e ficar só com uma parcela acesssivel.,Renault,SANDERO STEPWAY Hi-Flex 1.6 16V 5p,2011.0,1,1,0,remarketing,6513XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
28,10000.0,28000.0,25200.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,1106.54,not_informed,Peugeot,307 Sed. Presence 1.6 Flex 16V 4p,2010.0,1,1,1,search,2474XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
22,1700.0,6000.0,5400.0,TO,3500.0,0.0,0,0,0,0,0,not_informed,0.0,296.88,Quitar dívidas,GM - Chevrolet,Corsa Sed. Premium 1.4 8V ECONOFLEX 4p,2012.0,1,0,0,seo,7706XXXX,male,,not_informed
29,3500.0,17500.0,15750.0,GO,0.0,0.0,0,0,0,0,0,not_informed,0.0,535.4,INVESTIMENTO,VW - VolksWagen,Gol City (Trend) 1.0 Mi Total Flex 8V 4p,2008.0,1,1,0,remarketing,7590XXXX,male,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
35,2500.0,18000.0,16200.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,710.64,Construir,Peugeot,206 Moonlight 1.4 Flex 8V 5p,2008.0,1,0,0,search,1873XXXX,male,m,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
42,1800.0,18000.0,5000.0,RS,0.0,1.0,0,0,1,0,0,not_informed,1.0,219.55,quitar dividas,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2008.0,1,0,0,remarketing,9520XXXX,female,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
41,7400.0,17200.0,12000.0,SP,0.0,1.0,0,0,0,0,0,not_informed,0.0,687.37,pagar contas diversas,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 2p,2010.0,1,1,1,affiliates,6709XXXX,male,,Educação superior completa
28,2500.0,8000.0,7200.0,MG,0.0,0.0,0,0,0,0,0,not_informed,0.0,244.75,Compra meu carro ,Fiat,Palio 1.0 ECONOMY Fire Flex 8V 2p,2009.0,1,0,0,search,3805XXXX,male,m,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
52,5000.0,23000.0,20700.0,PE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,703.67,pagar dividas,Fiat,Uno Mille 1.0 Fire/ F.Flex/ ECONOMY 4p,2013.0,1,0,0,direct,5537XXXX,male,,not_informed
46,2420.0,21000.0,5000.0,SP,16000.0,0.0,0,0,0,0,0,not_informed,0.0,286.4,Abrir um negócio,GM - Chevrolet,Corsa Sed. Premium 1.4 8V ECONOFLEX 4p,2010.0,1,0,0,search,7020XXXX,female,m,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
24,905.0,23000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,219.33,dívidas diversas ,Peugeot,206 Allure 1.6 Flex 16V 3p,2008.0,1,0,0,search,1960XXXX,female,m,not_informed
62,4000.0,14800.0,10000.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,572.81,para pagar menos juros e não precisar vender o carro que é  muito conservado ,GM - Chevrolet,Corsa Sed Class.Life 1.0/1.0 FlexPower,2005.0,1,0,0,seo,3940XXXX,male,,Educação superior completa
42,5000.0,45000.0,10000.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,439.1,Pagar cartão de crédito ,Toyota,Corolla GLi 1.8 Flex 16V  Aut.,2010.0,1,1,1,search,2472XXXX,male,m,4ª série completa do ensino fundamental (antigo 1º grau ou primário).
33,6600.0,38000.0,10000.0,SP,19.3,0.0,0,0,0,0,0,not_informed,0.0,572.0,Cartão Crédito,Fiat,Grand Siena ESSENCE 1.6 Flex 16V,2014.0,1,1,0,affiliates,1332XXXX,,,Educação superior incompleta.
67,6500.0,30000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,552.67,Gastos Pessoais,Ford,Fiesta Sed. 1.6 8V Flex 4p,2009.0,1,0,0,search,2463XXXX,male,c,not_informed
39,6000.0,49000.0,6000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,592.74,Pagar contas,Renault,DUSTER Dynamique 1.6 Hi-Flex 16V Mec.,2012.0,1,0,0,affiliates,1101XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
35,2600.0,34000.0,17781.16,SC,5000.0,1.0,0,0,1,0,0,not_informed,1.0,780.0,para limpar o meu nome,GM - Chevrolet,Vectra Elegan. 2.0 MPFI 8V FlexPower Mec,2008.0,1,0,0,display,8961XXXX,male,m,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
38,10000.0,40000.0,6000.0,CE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,663.2,para quitar um cartão de crédito,Hyundai,HB20 Premium 1.6 Flex 16V Mec.,2014.0,1,0,0,search,6044XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
21,1500.0,20000.0,10258.36,RN,0.0,0.0,0,0,0,0,0,not_informed,1.0,348.72,Para eu trabalha mais ,Fiat,Grand Siena ESSENCE 1.6 Flex 16V,2013.0,1,0,0,search,5933XXXX,male,m,not_informed
18,10000.0,23000.0,20700.0,RJ,0.0,0.0,0,0,0,0,0,not_informed,0.0,703.67,Comprar uma casa ,GM - Chevrolet,Corsa Sed. Premium 1.4 8V ECONOFLEX 4p,2010.0,1,1,0,referral,2431XXXX,female,,not_informed
50,2800.0,30000.0,19148.94,BA,0.0,0.0,0,0,0,0,0,not_informed,0.0,840.0,NEGOCIOS,Hyundai,Tucson 2.0 16V Mec.,2008.0,1,0,0,remarketing,4540XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
22,750.0,8800.0,5129.18,GO,1000.0,1.0,0,0,0,1,0,not_informed,1.0,225.0,Regularizar CPF,Honda,CITY Sedan DX 1.5 Flex 16V Mec.,2014.0,1,0,0,seo,7642XXXX,male,,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
40,1700.0,24000.0,11626.14,SC,24000.0,0.0,0,0,0,0,0,not_informed,0.0,395.21,para pagamento de dividas,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2013.0,1,1,0,search,8923XXXX,male,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
69,6000.0,22000.0,19800.0,CE,0.0,0.0,0,0,0,0,0,not_informed,1.0,868.56,pagar cartão de crédito,Peugeot,207 XS 1.6 Flex 16V 5p,2013.0,1,0,0,display,6304XXXX,male,c,Educação superior completa
62,5000.0,28000.0,25200.0,RJ,4375.592031572431,1.0,0,0,0,1,0,not_informed,0.0,856.64,Comprar outo carro,Fiat,Strada Adventure1.8/ 1.8 LOCKER Flex CD,2010.0,1,0,0,remarketing,2891XXXX,male,c,"Até a 4ª série incompleta do ensino fundamental (antigo 1º grau ou primário), que se tenha alfabetizado sem ter freqüentado escola regular."
60,5000.0,18000.0,16200.0,SC,0.0,0.0,0,0,0,0,0,not_informed,1.0,550.7,Pagar dividas.,VW - VolksWagen,Fox Sportline/Sports 1.0/1.0 Tot.Flex 3p,2006.0,1,0,1,remarketing,8806XXXX,female,c,Educação superior incompleta.
28,7000.0,18000.0,6000.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,203.96,not_informed,GM - Chevrolet,Classic/ Classic LS 1.0 VHC FlexPower 4p,2010.0,1,1,1,search,2552XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
44,3500.0,36000.0,23936.17,GO,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,813.67,investimento,GM - Chevrolet,S10 P-Up Advant. 2.4/2.4 MPFI F.Power CD,2008.0,1,1,0,search,7447XXXX,male,m,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
28,3500.0,18000.0,16200.0,RJ,1500.0,0.0,0,0,0,0,0,not_informed,0.0,710.64,Reforma de casa ,Peugeot,206 SW ESCAPADE 1.6 16v Flex 5p,2007.0,1,0,0,search,2271XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
52,2500.0,19000.0,17097.26,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,750.0,reforma residencial,Fiat,Strada 1.4 mpi Fire Flex 8V CS,2010.0,1,1,1,search,1330XXXX,male,,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
55,1500.0,32000.0,10258.36,MG,4375.592031572431,1.0,0,0,0,1,0,not_informed,1.0,450.0,quitar dividas reunir em só uma ,Fiat,Idea ESSENCE Dualogic 1.6 Flex 16V 5p,2012.0,1,1,1,affiliates,3630XXXX,male,,not_informed
34,5000.0,15000.0,13500.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,929.7,Investimento na minha empresa recém aberta.,Fiat,Uno Mille WAY ECONOMY 1.0 F.Flex 2p,2011.0,1,1,1,remarketing,7791XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
26,1900.0,19900.0,12993.92,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,570.0,Compra do veiculo ,Ford,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,2007.0,1,0,0,direct,9981XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
24,4000.0,27000.0,24300.0,SP,10000.0,0.0,0,0,0,0,0,not_informed,0.0,1065.96,envestimento,GM - Chevrolet,AGILE LT 1.4 MPFI 8V FlexPower 5p,2011.0,1,0,0,search,1325XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
64,7000.0,40000.0,5000.0,RJ,38000.0,0.0,0,0,0,0,0,not_informed,1.0,493.95,Pagar outras dividas,GM - Chevrolet,COBALT LT 1.8 8V Econo.Flex 4p Mec.,2015.0,1,0,0,remarketing,2193XXXX,male,c,not_informed
31,3000.0,40000.0,15000.0,RN,19000.0,0.0,0,0,0,0,0,not_informed,0.0,509.9,PAGAR DIVIDAS E FAZER INVESTIMENTO NUMA CLINICA DE FISIOTERAPIA,Ford,Ka+ Sedan 1.0 TiCVT Flex 4p,2016.0,1,0,0,direct,5965XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
40,2600.0,25000.0,8000.0,CE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,550.93,Quitar faculdade,Ford,EcoSport XL 1.6/ 1.6 Flex 8V 5p,2007.0,1,0,0,search,6019XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
40,2131.0,20000.0,5000.0,RS,8000.0,0.0,0,0,0,0,0,not_informed,0.0,552.67,para quitar dividas,Citroën,C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p,2008.0,1,0,0,referral,9244XXXX,female,,not_informed
31,1300.0,11000.0,8890.58,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,302.22,not_informed,Honda,Fit EXL 1.5 Flex/Flexone 16V 5p Aut,2015.0,1,0,0,search,2892XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
38,1800.0,20000.0,8000.0,MG,655.55,0.0,0,0,0,0,0,not_informed,0.0,351.28,Pagar divida,VW - VolksWagen,VOYAGE 1.0 Mi Total Flex 8V 4p,2009.0,1,0,0,search,3870XXXX,male,m,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
32,2000.0,15000.0,13500.0,SP,4375.592031572431,1.0,0,0,1,1,0,not_informed,0.0,592.2,10,Ford,EcoSport XLT 2.0/ 2.0 Flex 16V 5p Mec.,2006.0,1,0,0,search,1854XXXX,male,m,4ª série completa do ensino fundamental (antigo 1º grau ou primário).
31,2500.0,25000.0,6000.0,SP,731.59,0.0,0,0,0,0,0,not_informed,0.0,288.2,comprar uma moto avista ,GM - Chevrolet,Astra Advantage 2.0 MPFI 8V FlexPower 5p,2009.0,1,0,0,search,1340XXXX,male,c,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
54,5000.0,17000.0,15300.0,RS,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,671.16,quitar dívidas sáude,Citroën,Xsara Picasso Exclusive 2.0 16V  Aut,2005.0,1,1,0,search,9054XXXX,female,c,not_informed
26,9965.0,26000.0,15000.0,SP,18000.0,0.0,0,0,0,0,0,not_informed,0.0,859.21,quitação de dividas,Peugeot,307 Soleil/ Presence 1.6/1.6 Flex 16V 5p,2010.0,1,0,0,search,9781XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
39,3000.0,29550.0,10000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,339.94,REFORMAR MINHA CASA,Honda,Fit LX 1.4/ 1.4 Flex 8V/16V 5p Mec.,2009.0,1,0,0,search,2365XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
25,5000.0,28000.0,25200.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1105.44,Pagar contas diversas e parte para colchão de liquidez.,VW - VolksWagen,VOYAGE COMF/Highli. 1.6 Mi T.Flex 8V 4p,2012.0,1,1,1,remarketing,2278XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
38,4023.0,20500.0,18450.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,809.34,faculdade do meu filho,VW - VolksWagen,Fox City 1.0Mi/ 1.0Mi Total Flex 8V 3p,2007.0,1,1,1,search,1224XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
57,1600.0,18000.0,10000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,339.94,reformar casa,VW - VolksWagen,Fox City 1.0 Mi/ 1.0Mi Total Flex 8V 4p,2006.0,1,0,0,display,1840XXXX,male,c,Da 5ª à 8ª série do ensino fundamental (antigo 1º grau ou ginásio).
39,2000.0,8000.0,5000.0,GO,300.0,0.0,0,0,0,0,0,not_informed,0.0,286.4,Para pagar IPvá do carro ,Honda,CITY Sedan LX 1.5 Flex 16V 4p Aut.,2015.0,1,0,0,display,7640XXXX,male,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
24,1800.0,10000.0,9000.0,DF,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,394.8,complementar,VW - VolksWagen,Gol Trendline 1.0 T.Flex 8V 5p,2016.0,1,0,0,search,7157XXXX,male,c,not_informed
33,2500.0,33000.0,6000.0,MG,16000.0,0.0,0,0,0,0,0,not_informed,0.0,663.2,pagar dividas,VW - VolksWagen,CROSSFOX 1.6 Mi Total Flex 8V 5p,2009.0,1,0,0,display,3570XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
41,2200.0,22000.0,5100.0,RS,8000.0,0.0,0,0,0,0,0,not_informed,1.0,563.72,quitação de dividas,Ford,KA 1.0 TECNO 8V Flex 3p,2011.0,1,0,0,remarketing,9122XXXX,female,c,Educação superior incompleta.
41,4900.0,25000.0,22500.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,764.0,"16.0000,00",Fiat,Uno Mille Celeb/Celeb.ECON 1.0 F.Flex 4p,2013.0,1,0,1,search,5820XXXX,,c,Educação superior completa
33,7000.0,31000.0,21000.0,SP,0.0,1.0,0,0,0,0,0,not_informed,0.0,788.71,investimento,Nissan,MARCH S 1.0 16V Flex Fuel 5p,2014.0,1,0,1,direct,8120XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
26,6700.0,45000.0,30000.0,PE,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,1316.0,compra outro carro,Fiat,Strada Trekking 1.4 mpi Fire Flex 8V CE,2010.0,1,1,0,search,5695XXXX,male,c,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
62,6700.0,18800.0,16920.0,RJ,15300.0,0.0,0,0,0,0,0,not_informed,0.0,575.17,investir negocio pessoal,Citroën,C3 GLX 1.4/ GLX Sonora 1.4 Flex 8V 5p,2008.0,1,1,0,search,2381XXXX,female,m,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
34,6022.0,35000.0,20000.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,878.21,reorganizar minhas finaças,Hyundai,HB20 Premium 1.6 Flex 16V Mec.,2014.0,1,0,0,search,2271XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
47,4000.0,40000.0,10000.0,AM,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,339.94,not_informed,Fiat,Strada Adv.1.8 16V  LOCKER Dual. Flex CE,2014.0,1,0,0,referral,6909XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
44,5000.0,23000.0,20700.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,703.67,Cobrir cheque especial,Peugeot,207 XS 1.6 Flex 16V 5p,2010.0,1,0,0,search,5856XXXX,male,m,not_informed
24,6800.0,32000.0,5000.0,SP,52000.0,0.0,0,0,0,0,0,not_informed,0.0,344.33,"para quitar minhas dividas pessoais, gastos com cheques",Ford,Focus Sedan 2.0 16V/ 2.0 16V Flex 4p Aut,2012.0,1,1,0,search,6333XXXX,male,m,"Ensino médio incompleto (antigo 2º grau, secundário ou colegial)."
44,5000.0,35000.0,31500.0,SE,0.0,0.0,0,0,0,0,0,single,0.0,1070.8,Quitação de dívida,Renault,LOGAN Expres./Exp. UP Hi-Flex 1.0 16V 4p,2014.0,1,0,0,display,4903XXXX,male,c,Educação superior incompleta.
40,7500.0,40000.0,10000.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,339.94,not_informed,Toyota,ETIOS XLS 1.5 Flex 16V 5p Mec.,2014.0,1,0,0,search,2054XXXX,female,c,Educação superior incompleta.
32,4000.0,25000.0,5000.0,PB,0.0,0.0,0,0,0,0,0,not_informed,0.0,219.33,investimento,VW - VolksWagen,Polo Sedan 1.6 Mi Total Flex 8V 4p,2008.0,1,0,0,display,5874XXXX,male,c,Educação superior completa
37,2100.0,24000.0,8000.0,ES,0.0,0.0,0,0,0,0,0,not_informed,0.0,458.25,Pagar cartão de crédito.,VW - VolksWagen,Fox 1.0 Mi Total Flex 8V 5p,2011.0,1,0,0,search,2916XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
21,4200.0,20000.0,7000.0,RJ,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,773.73,pagar contas,VW - VolksWagen,Gol 1.6 Mi Power Total Flex 8V 4p,2008.0,1,1,1,remarketing,2523XXXX,male,c,not_informed
35,2000.0,25000.0,13677.81,RJ,4375.592031572431,0.0,0,0,0,0,0,married,0.0,464.96,Montar um negócio,VW - VolksWagen,Gol 1.6 Mi Power Total Flex 8V 4p,2008.0,1,0,1,search,2874XXXX,male,m,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
31,3800.0,22000.0,5000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,219.55,quitar dividas,Ford,Fiesta 1.0 8V Flex/Class 1.0 8V Flex 5p,2011.0,1,0,0,search,2259XXXX,female,c,Educação superior incompleta.
44,2500.0,22000.0,17097.26,RJ,5000.0,0.0,0,0,0,0,0,not_informed,0.0,750.0,Outras dívidas,Ford,Focus 1.6 S/SE/SE Plus Flex 8V/16V  5p,2006.0,1,0,0,direct,2563XXXX,female,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
33,3450.0,14640.0,13176.0,MG,4375.592031572431,0.0,0,0,0,0,0,not_informed,1.0,907.39,Para quitar algumas dividas e investir em um negocio!,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2008.0,1,1,1,affiliates,3207XXXX,male,,Ensino fundamental completo (antigo 1º grau ou primário e ginasial).
34,2000.0,27000.0,13677.81,MG,18000.0,0.0,0,0,0,0,0,not_informed,0.0,464.96,pagar dividas,VW - VolksWagen,Fox 1.0 Mi Total Flex 8V 5p,2011.0,1,1,0,display,3630XXXX,female,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
25,2000.0,17000.0,6000.0,SP,0.0,0.0,0,0,0,0,0,not_informed,0.0,263.2,QUITAÇÃO DIVIDAS,GM - Chevrolet,Celta Life/ LS 1.0 MPFI 8V FlexPower 3p,2011.0,1,0,0,search,4412XXXX,male,c,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
33,5000.0,24000.0,21600.0,SP,4375.592031572431,0.0,0,0,0,0,0,not_informed,0.0,947.52,construção,GM - Chevrolet,Celta Spirit/ LT 1.0 MPFI 8V FlexP. 5p,2013.0,1,1,1,affiliates,1232XXXX,male,,"Ensino médio completo (antigo 2º grau, secundário ou colegial)."
